id,closeness,betweenness,eigenvector
1311025,0.21709244583766682,0.0,2.1430320714114808e-05
170524978,0.25288479176175993,0.0,2.7358365745644757e-05
265290039,0.22859026811088445,0.0,0.0011948550188298319
805830968,0.23029260030456536,0.0,1.0501242318687105e-05
205259065,0.21709244583766682,0.0,2.1430320714114808e-05
444072250,0.20070897013116287,0.0,3.942587616099181e-08
530055482,0.19904708821317288,0.0,3.660922036964216e-08
287703352,0.26159806893751847,0.0,3.222702328208014e-05
31457597,0.23128904009644685,0.0,0.006737873935439022
74711351,0.20283512738570186,0.0,0.0057889411622280154
15204671,0.20285872674760802,0.0,0.005134513307544868
333185343,0.1982933943456562,0.0,2.9469192670946605e-08
321257793,0.23029260030456536,0.0,1.0501242318687105e-05
244973887,0.2187305136464433,0.0,0.000948932773211006
514457921,0.22762476337484114,0.0,0.003151637155870641
13107529,0.20285872674760802,0.0,0.005134513307544868
214565201,0.21886375886996137,0.0,9.33853169560969e-05
13238610,0.5001000200040008,0.0,1.0769600670503939e-11
251658579,0.21864177359450898,0.0,6.326599709823049e-05
99615058,0.196337610206204,0.0,4.27608500522872e-08
525992274,0.2222434664597228,0.0,0.0002017214731421359
293732695,0.2306922987119119,0.0,4.868657536435389e-06
353370456,0.20243408539104837,0.0,5.3038049885026664e-08
180093273,0.22494459959929572,0.0,1.2782299594326304e-06
100794714,0.20283512738570186,0.0,0.0057889411622280154
195166553,0.18944640272021016,0.0,1.674759672086267e-08
34210140,0.21522838585064244,0.0,0.000355234007143197
239993183,0.21709244583766682,0.0,2.1430320714114808e-05
203948383,0.25288479176175993,0.0,2.7358365745644757e-05
26607973,0.23046539384114173,0.0,8.744871541462822e-06
380240233,0.2222434664597228,0.0,0.0002017214731421359
209715565,0.23029260030456536,0.0,1.0501242318687105e-05
363594096,0.25288479176175993,0.0,2.7358365745644757e-05
567935346,0.20524458939656753,0.0,8.827872276816078e-08
319160691,0.18983952938011778,0.0,2.4852188098544687e-08
141295990,0.5001000200040008,0.0,1.0769600670503939e-11
215875963,0.22540647006038114,0.0,4.466411179958385e-06
96862590,0.22461475506113526,0.0,0.00025276358623112493
581042559,0.20566470418850893,0.0,4.4833859625199616e-07
749732226,0.22913453696510086,0.0,5.488544827007387e-06
50463107,0.2277751949005037,0.0,0.004050873201180161
19923333,0.5001000200040008,0.0,1.0769600670503939e-11
384696711,0.1985357897592359,0.0,5.551354627624122e-08
492437897,0.19424993200711713,0.0,1.7666832311792932e-08
271057290,0.25288479176175993,0.0,2.7358365745644757e-05
529138060,0.19531038936222087,0.0,1.944571457040258e-08
27263373,0.20285872674760802,0.0,0.005134513307544868
485228942,0.2218575390246367,0.0,1.2238659523349888e-06
245105040,0.21697802439131517,0.0,4.587922750801918e-06
300679572,0.23454308786117561,0.0,7.299463350912997e-06
323617174,0.23029260030456536,0.0,1.0501242318687105e-05
174719383,0.25288479176175993,0.0,2.7358365745644757e-05
520356247,0.22558230685221337,0.0,2.4274385312343947e-06
20054425,0.5001000200040008,0.0,1.0769600670503939e-11
296485275,0.247589095905744,0.0,2.4835434648268212e-05
474481054,0.24399188353782264,0.0,1.4144877783443415e-05
696254878,0.23046539384114173,0.0,8.744871541462822e-06
4063650,0.23029260030456536,0.0,1.0501242318687105e-05
402653603,0.24002834294969128,0.0,8.485042106976383e-06
47579557,0.21206776896164387,0.0,5.37392576249175e-07
39059878,0.2202395547728911,0.0,5.426884199665475e-06
472252840,0.2306922987119119,0.0,4.868657536435389e-06
3408297,0.5001000200040008,0.0,1.0769600670503939e-11
221118890,0.24399188353782264,0.0,1.4144877783443415e-05
270795189,0.22669338401471495,0.0,5.475886651535361e-06
572916150,0.22859026811088445,0.0,0.0011948550188298319
317587896,0.22246448058722426,0.0,8.033354962426453e-07
295305656,0.20898832040104776,0.0,1.798407147054745e-05
436470203,0.23029260030456536,0.0,1.0501242318687105e-05
222429628,0.20210557178751998,0.0,4.356198259797724e-08
512491964,0.20375958973794925,0.0,5.406469967589029e-08
854589886,0.20388573236665794,0.0,8.39245866627402e-08
211681726,0.25288479176175993,0.0,2.7358365745644757e-05
604766657,0.22020274060123843,0.0,4.876687090434748e-06
137363905,0.20283512738570186,0.0,0.0057889411622280154
510525891,0.21146560888083502,0.0,2.5616146748850705e-05
361497028,0.22094548761488747,0.0,5.81291010131631e-06
288489923,0.23046539384114173,0.0,8.744871541462822e-06
142737868,0.21312830985054665,0.0,1.506172523262052e-06
183763404,0.27346157394593595,0.0,0.007317045450413516
84148688,0.21886375886996137,0.0,9.33853169560969e-05
437649875,0.21864177359450898,0.0,6.326599709823049e-05
212074964,0.1985357897592359,0.0,5.551354627624122e-08
321520085,0.22020274060123843,0.0,4.876687090434748e-06
3539416,0.20753092081540633,0.0,0.011564236726497699
749470171,0.23381136064241823,0.0,1.2340060877387818e-05
298582492,0.22859026811088445,0.0,0.0011948550188298319
269484510,0.22859026811088445,0.0,0.0011948550188298319
293994980,0.20898832040104776,0.0,1.798407147054745e-05
19792362,0.2277751949005037,0.0,0.004050873201180161
363069931,0.23498283639477086,0.0,7.941092994092726e-06
29491697,0.19935566966973026,0.0,7.378943905369371e-08
360841720,0.29923879135412357,0.0,0.00033393877551429307
7471608,0.2041012363616332,0.0,0.006429723418952831
139067898,0.19848726327913643,0.0,3.592080618171191e-08
531890687,0.24399188353782264,0.0,1.4144877783443415e-05
176554496,0.2247663462814461,0.0,5.511511681054355e-06
49021442,0.20285872674760802,0.0,0.005134513307544868
565707266,0.21508548124927435,0.0,7.357325686871709e-05
18350596,0.19706927559646692,0.0,3.568554009265363e-08
153223685,0.22022237329440128,0.0,0.00014141977888995833
3277318,0.21518229204477807,0.0,1.5599740964073781e-06
234619402,0.25288479176175993,0.0,2.7358365745644757e-05
18743818,0.20285872674760802,0.0,0.005134513307544868
420741643,0.1945252947526965,0.0,2.0518771321152376e-08
250741261,0.22083190535083666,0.0,7.49324617667457e-07
44565004,0.19706927559646692,0.0,3.568554009265363e-08
134349327,0.22822065577683415,0.0,0.007991645544887651
255590928,0.22764049689918014,0.0,5.405037771734739e-06
269746705,0.21508548124927435,0.0,7.357325686871709e-05
346423832,0.23498283639477086,0.0,7.941092994092726e-06
326500889,0.24399188353782264,0.0,1.4144877783443415e-05
320078362,0.21734475767274913,0.0,4.888649506737277e-06
149029403,0.23311351508645267,0.0,5.523670602070421e-06
146014747,0.19422192954004122,0.0,4.7273945274749836e-08
203424287,0.21709244583766682,0.0,2.1430320714114808e-05
105513503,0.25288479176175993,0.0,2.7358365745644757e-05
270139938,0.21312830985054665,0.0,1.506172523262052e-06
24642083,0.5001000200040008,0.0,1.0769600670503939e-11
2884131,0.20285872674760802,0.0,0.005134513307544868
185729573,0.2316333627689254,0.0,1.2896910653896285e-05
15204904,0.20285872674760802,0.0,0.005134513307544868
446825001,0.2218575390246367,0.0,1.2238659523349888e-06
157942316,0.21318809360266697,0.0,6.809439823929972e-05
152699437,0.22448291792576436,0.0,4.192100897798926e-06
213516847,0.24399188353782264,0.0,1.4144877783443415e-05
264372784,0.21693276588270166,0.0,5.29180913646241e-07
172884532,0.21318809360266697,0.0,6.809439823929972e-05
179438132,0.22461475506113526,0.0,0.00025276358623112493
134087223,0.24399188353782264,0.0,1.4144877783443415e-05
210108987,0.22741170107067366,0.0,2.3169593764923646e-06
151650875,0.2218575390246367,0.0,1.2238659523349888e-06
316277308,0.23997975913369093,0.0,1.7482590102590405e-05
248513086,0.21693276588270166,0.0,5.29180913646241e-07
767820348,0.21693276588270166,0.0,5.29180913646241e-07
338035264,0.2277751949005037,0.0,0.004050873201180161
29098561,0.5001000200040008,0.0,1.0769600670503939e-11
112984642,0.23046539384114173,0.0,8.744871541462822e-06
35127875,0.5001000200040008,0.0,1.0769600670503939e-11
332923459,0.25510261165930087,0.0,3.8048922610469555e-05
330695237,0.2187305136464433,0.0,0.000948932773211006
9044552,0.20766759732502862,0.0,0.012218664581180847
234619468,0.21864177359450898,0.0,6.326599709823049e-05
399245907,0.2184315054864883,0.0,0.00014076852372719878
10486356,0.5001000200040008,0.0,1.0769600670503939e-11
28967510,0.21312830985054665,0.0,1.506172523262052e-06
209453655,0.21886375886996137,0.0,9.33853169560969e-05
8913504,0.2041012363616332,0.0,0.006429723418952831
228590177,0.19930138110030796,0.0,6.301790915433978e-08
180486753,0.24399188353782264,0.0,1.4144877783443415e-05
95289952,0.20283512738570186,0.0,0.0057889411622280154
532021860,0.23899581522484095,0.0,1.06905568648248e-05
82838117,0.24399188353782264,0.0,1.4144877783443415e-05
23855718,0.22387591863863984,0.0,0.003041279958187301
266207841,0.18942461008522046,0.0,2.0624917152587398e-08
4063844,0.22277882584611686,0.0,0.002202704382659635
12059241,0.20283512738570186,0.0,0.0057889411622280154
352846445,0.2600762491390165,0.0,3.2763403517379495e-05
158859885,0.2041012363616332,0.0,0.006429723418952831
38535793,0.23029260030456536,0.0,1.0501242318687105e-05
53871220,0.20285872674760802,0.0,0.005134513307544868
514851447,0.22391566287814405,0.0,0.0015087072217269493
621412984,0.21522838585064244,0.0,0.000355234007143197
146276984,0.20566470418850893,0.0,4.4833859625199616e-07
255722105,0.1945252947526965,0.0,2.0518771321152376e-08
703726204,0.25715537509868736,0.0,1.5411838676269968e-05
660210305,0.19424993200711713,0.0,1.7666832311792932e-08
737149570,0.22913453696510086,0.0,5.488544827007387e-06
150340227,0.22859026811088445,0.0,0.0011948550188298319
14942852,0.20283512738570186,0.0,0.0057889411622280154
87294593,0.22852946392086415,0.0,6.651187615835791e-06
124125832,0.25288479176175993,0.0,2.7358365745644757e-05
3015310,0.20566470418850893,0.0,4.4833859625199616e-07
249561744,0.21312830985054665,0.0,1.506172523262052e-06
239993491,0.21709244583766682,0.0,2.1430320714114808e-05
246940308,0.21709244583766682,0.0,2.1430320714114808e-05
839123603,0.21693276588270166,0.0,5.29180913646241e-07
309854868,0.22073652070300864,0.0,0.0002993987523502252
449708695,0.23498283639477086,0.0,7.941092994092726e-06
183894680,0.21709244583766682,0.0,2.1430320714114808e-05
367264407,0.22859026811088445,0.0,0.0011948550188298319
334365340,0.22859026811088445,0.0,0.0011948550188298319
712901277,0.22913453696510086,0.0,5.488544827007387e-06
283247268,0.23498283639477086,0.0,7.941092994092726e-06
416809638,0.20566470418850893,0.0,4.4833859625199616e-07
719979179,0.25824537252834856,0.0,2.057794922900766e-05
203424428,0.22852946392086415,0.0,6.651187615835791e-06
269222574,0.25288479176175993,0.0,2.7358365745644757e-05
88474294,0.22387591863863984,0.0,0.003041279958187301
181928631,0.22013405373289516,0.0,4.571444804331874e-07
696,0.22094548761488747,0.0,5.81291010131631e-06
328598205,0.21519557128596062,0.0,3.6062874057527874e-05
389415620,0.20524458939656753,0.0,8.827872276816078e-08
113771205,0.5001000200040008,0.0,1.0769600670503939e-11
495059658,0.20891687870479358,0.0,1.2598692106401897e-05
8127178,0.2277751949005037,0.0,0.004050873201180161
116523723,0.22859026811088445,0.0,0.0011948550188298319
681181901,0.18983952938011778,0.0,2.4852188098544687e-08
113378000,0.5001000200040008,0.0,1.0769600670503939e-11
597951185,0.20385348106271622,0.0,6.761273651212169e-08
38798035,0.22832086088761705,0.0,0.006144175169371213
272761557,0.24399188353782264,0.0,1.4144877783443415e-05
305660630,0.22013405373289516,0.0,4.571444804331874e-07
219808475,0.196337610206204,0.0,4.27608500522872e-08
146670300,0.23498283639477086,0.0,7.941092994092726e-06
294519517,0.25288479176175993,0.0,2.7358365745644757e-05
443810527,0.1982933943456562,0.0,2.9469192670946605e-08
205783777,0.22859026811088445,0.0,0.0011948550188298319
467010276,0.22859026811088445,0.0,0.0011948550188298319
254018280,0.20957865784245097,0.0,1.2008079111925659e-07
292946665,0.24532268410271266,0.0,4.98392056773609e-06
207094508,0.19706337967302923,0.0,2.893420188648144e-08
206570221,0.19867951403435274,0.0,3.761605678104133e-08
50332398,0.20283512738570186,0.0,0.0057889411622280154
20447986,0.20285872674760802,0.0,0.005134513307544868
292422388,0.22246448058722426,0.0,8.033354962426453e-07
157680374,0.22859026811088445,0.0,0.0011948550188298319
201720567,0.23029260030456536,0.0,1.0501242318687105e-05
152437499,0.2318952264343581,0.0,0.0013965764919719678
11141884,0.20283512738570186,0.0,0.0057889411622280154
530580226,0.19840621715876916,0.0,3.2417825164099604e-08
166068994,0.1985357897592359,0.0,5.551354627624122e-08
172491524,0.21709244583766682,0.0,2.1430320714114808e-05
150340357,0.22238353009142028,0.0,5.752998369242374e-07
107217668,0.22859026811088445,0.0,0.0011948550188298319
471204614,0.22094548761488747,0.0,5.81291010131631e-06
241697543,0.22448291792576436,0.0,4.192100897798926e-06
217580298,0.21312830985054665,0.0,1.506172523262052e-06
16253707,0.20385348106271622,0.0,6.761273651212169e-08
261489419,0.2277751949005037,0.0,0.004050873201180161
329384717,0.23046539384114173,0.0,8.744871541462822e-06
3539729,0.2277751949005037,0.0,0.004050873201180161
142476050,0.22982922054005855,0.0,0.010979710598867081
108397329,0.2041012363616332,0.0,0.006429723418952831
385614611,0.19531038936222087,0.0,1.944571457040258e-08
58196753,0.20283512738570186,0.0,0.0057889411622280154
134349590,0.20283512738570186,0.0,0.0057889411622280154
14942999,0.20285872674760802,0.0,0.005134513307544868
210371352,0.19966789941326651,0.0,3.886085606661839e-08
63308569,0.20850025147632428,0.0,0.010923454469772885
113902359,0.20461338800643375,0.0,1.082703346538389e-07
6554395,0.20232837532509199,0.0,3.490068327628927e-07
174457627,0.2277751949005037,0.0,0.004050873201180161
516031259,0.23899581522484095,0.0,1.06905568648248e-05
117048094,0.5001000200040008,0.0,1.0769600670503939e-11
163185431,0.20283512738570186,0.0,0.0057889411622280154
139330331,0.22852946392086415,0.0,6.651187615835791e-06
486540068,0.22225013215561745,0.0,0.0001062763979278878
235668264,0.2102632857695159,0.0,1.8987770408650692e-05
322044717,0.20957865784245097,0.0,1.2008079111925659e-07
85459760,0.21117634066928376,0.0,6.156608928144582e-07
229638962,0.21709244583766682,0.0,2.1430320714114808e-05
96994099,0.22391566287814405,0.0,0.0015087072217269493
108135218,0.2187305136464433,0.0,0.000948932773211006
392430388,0.1895712015247305,0.0,1.7554367209337338e-08
212075320,0.25288479176175993,0.0,2.7358365745644757e-05
24249144,0.22277882584611686,0.0,0.002202704382659635
374211387,0.22116557665115896,0.0,7.92602900556437e-05
521274172,0.2069751689849729,0.0,5.2551907457418775e-08
257819455,0.2306922987119119,0.0,4.868657536435389e-06
158335809,0.21886375886996137,0.0,9.33853169560969e-05
170525513,0.2602600800786738,0.0,2.8057501368529297e-05
478544715,0.21864177359450898,0.0,6.326599709823049e-05
455869264,0.22741170107067366,0.0,2.3169593764923646e-06
213254993,0.20243408539104837,0.0,5.3038049885026664e-08
214041429,0.21864177359450898,0.0,6.326599709823049e-05
76809045,0.23046539384114173,0.0,8.744871541462822e-06
554566487,0.2528632181505637,0.0,1.0912480638210777e-05
234226519,0.21363831297773198,0.0,6.561961862386864e-05
181404508,0.20302129495811558,0.0,3.291462307001797e-07
75236189,0.2277751949005037,0.0,0.004050873201180161
239993699,0.21709244583766682,0.0,2.1430320714114808e-05
348652387,0.19491416753523882,0.0,1.9500244057979936e-08
494928740,0.20566470418850893,0.0,4.4833859625199616e-07
834667365,0.1982933943456562,0.0,2.9469192670946605e-08
222692199,0.21734475767274913,0.0,4.888649506737277e-06
10748778,0.22959689538180297,0.0,0.006253577583839797
8389485,0.22387591863863984,0.0,0.003041279958187301
878,0.2277751949005037,0.0,0.004050873201180161
354681712,0.23046539384114173,0.0,8.744871541462822e-06
392037233,0.22859026811088445,0.0,0.0011948550188298319
174982004,0.5001000200040008,0.0,1.0769600670503939e-11
287703925,0.20232837532509199,0.0,3.490068327628927e-07
369230709,0.20243408539104837,0.0,5.3038049885026664e-08
442893172,0.2021634672768754,0.0,5.306486184922568e-07
346686329,0.21771912943198596,0.0,5.52755204975392e-07
341181305,0.22466668182610608,0.0,9.183453578048383e-07
152568701,0.22466668182610608,0.0,9.183453578048383e-07
89523070,0.22884705955018877,0.0,0.001268428275698549
648151933,0.22277882584611686,0.0,0.002202704382659635
480772995,0.22859026811088445,0.0,0.0011948550188298319
190055301,0.2041012363616332,0.0,0.006429723418952831
28050310,0.23036777392628977,0.0,0.013964734427960184
313787273,0.25288479176175993,0.0,2.7358365745644757e-05
409994130,0.23498283639477086,0.0,7.941092994092726e-06
549454739,0.21146560888083502,0.0,2.5616146748850705e-05
167773081,0.23415214102609677,0.0,9.093878374225715e-06
34603933,0.20285872674760802,0.0,0.005134513307544868
203293600,0.23498283639477086,0.0,7.941092994092726e-06
203817890,0.21146560888083502,0.0,2.5616146748850705e-05
17826723,0.20283512738570186,0.0,0.0057889411622280154
258737062,0.22440643832712517,0.0,1.0807480768189026e-06
269353894,0.20566470418850893,0.0,4.4833859625199616e-07
207094696,0.24399188353782264,0.0,1.4144877783443415e-05
537789350,0.22913453696510086,0.0,5.488544827007387e-06
14025642,0.20285872674760802,0.0,0.005134513307544868
8651691,0.20285872674760802,0.0,0.005134513307544868
167117740,0.2277751949005037,0.0,0.004050873201180161
600310695,0.22859026811088445,0.0,0.0011948550188298319
48366511,0.20766759732502862,0.0,0.012218664581180847
93717425,0.21709244583766682,0.0,2.1430320714114808e-05
51512246,0.2069751689849729,0.0,5.2551907457418775e-08
135005113,0.2199160119007872,0.0,7.092497665174327e-07
95028162,0.2349074136448472,0.0,0.006781592932168709
592446402,0.22852946392086415,0.0,6.651187615835791e-06
173016005,0.18983952938011778,0.0,2.4852188098544687e-08
546702286,0.23046539384114173,0.0,8.744871541462822e-06
291242959,0.21864177359450898,0.0,6.326599709823049e-05
339608527,0.2277751949005037,0.0,0.004050873201180161
9831377,0.5001000200040008,0.0,1.0769600670503939e-11
119407568,0.22020274060123843,0.0,4.876687090434748e-06
36307920,0.20285872674760802,0.0,0.005134513307544868
248906703,0.24002834294969128,0.0,8.485042106976383e-06
744489941,0.19138646305832216,0.0,1.98679056934727e-08
368837587,0.20203049491183467,0.0,3.598846016277921e-07
315229144,0.23029260030456536,0.0,1.0501242318687105e-05
311296984,0.21518229204477807,0.0,1.5599740964073781e-06
214696923,0.2187305136464433,0.0,0.000948932773211006
3146716,0.2277751949005037,0.0,0.004050873201180161
629801949,0.22387591863863984,0.0,0.003041279958187301
183632863,0.23498283639477086,0.0,7.941092994092726e-06
52167654,0.20623782354578346,0.0,1.1245546640134472e-06
388924201,0.2226566608073797,0.0,9.043693137396731e-07
62915561,0.24002834294969128,0.0,8.485042106976383e-06
232784875,0.23046539384114173,0.0,8.744871541462822e-06
50856941,0.2041012363616332,0.0,0.006429723418952831
151258093,0.18983952938011778,0.0,2.4852188098544687e-08
67109871,0.2187305136464433,0.0,0.000948932773211006
120587248,0.20566470418850893,0.0,4.4833859625199616e-07
241959921,0.2316704769720773,0.0,7.951634927591959e-06
58721266,0.20243408539104837,0.0,5.3038049885026664e-08
281412593,0.19138646305832216,0.0,1.98679056934727e-08
214696948,0.22246448058722426,0.0,8.033354962426453e-07
318768118,0.25503237324958594,0.0,4.150324352908817e-05
67372025,0.20285872674760802,0.0,0.005134513307544868
4850683,0.23106906618956854,0.0,0.014421368963840484
221774846,0.22852946392086415,0.0,6.651187615835791e-06
95814657,0.5001000200040008,0.0,1.0769600670503939e-11
221905921,0.19904708821317288,0.0,3.660922036964216e-08
149160963,0.21709244583766682,0.0,2.1430320714114808e-05
431883266,0.20846872318577597,0.0,1.345626144130865e-05
3802118,0.22391566287814405,0.0,0.0015087072217269493
323486726,0.22859026811088445,0.0,0.0011948550188298319
462554125,0.19138646305832216,0.0,1.98679056934727e-08
185074705,0.2277751949005037,0.0,0.004050873201180161
41157649,0.20753092081540633,0.0,0.011564236726497699
133563410,0.20766759732502862,0.0,0.012218664581180847
14550034,0.20850025147632428,0.0,0.010923454469772885
213517333,0.20727984754978235,0.0,1.766165863750219e-07
328598548,0.22461475506113526,0.0,0.00025276358623112493
